date,AAPL,MSFT,GOOGL,AMZN,META,TSLA,NVDA,JPM,UNH,V,JNJ,HD,PG,MA,PEP,BAC,XOM,KO,LLY,AVGO,MRK,WMT,ABBV,COST,TMO,DIS,ADBE,CSCO,CRM,NFLX,INTC,ABT,CMCSA,MCD,DHR,TXN,AMD,NKE,PFE,UPS,QCOM,PM,AMGN,BA,LOW,CAT,MS,BKNG,GE,CVX,SPGI,USB,BLK,ISRG,CI,ZTS,AXP,TGT,GILD,DE,FDX,MDLZ,GM,ORCL,ADP,SCHW,MO,VRTX,SO,C,CL,AON,PLD,ETN,CB,WM,APD,D,TFC,ECL,ADI,LRCX,F,BSX,PSX,HCA,MAR,EMR,CTSH,ITW,TRV,MNST,AEP,KMB,MTD,HAL,ROK,KMI,HIG,AIG
2021-01-26,139.65,223.71,94.94,166.31,280.73,294.36,12.9,117.52,322.67,195.55,151.22,254.82,119.79,319.81,125.29,27.88,38.17,43.34,202.61,17.99,67.13,42.02,92.02,346.3,502.55,167.49,476.28,39.85,224.65,561.93,49.91,106.19,44.63,195.49,203.62,151.17,94.71,128.12,30.26,138.37,148.42,66.06,224.31,202.06,160.62,172.26,61.5,1961.71,55.153,74.77,307.73,37.63,649.85,256.55,200.46,153.97,110.13,167.22,56.19,280.13,230.87,52.02,50.6,58.09,150.79,52.96,30.11,237.64,50.63,51.59,71.29,202.7,94.63,111.59,140.43,106.5,250.6,61.2,40.69,199.72,143.7,52.65,8.85,36.64,60.31,158.0,117.02,74.42,74.56,181.23,131.56,44.4,69.23,117.82,1210.91,17.01,227.01,11.63,45.56,35.47
2021-01-27,138.58,224.26,90.51,161.63,270.86,288.05,12.4,114.2,313.15,188.73,148.92,247.11,115.55,307.89,121.96,26.88,37.74,42.67,197.7,17.25,64.47,40.98,86.93,338.15,477.47,161.04,460.0,40.23,223.18,523.28,48.45,105.78,43.14,187.89,193.37,143.64,88.84,124.25,29.39,135.13,140.31,64.3,217.77,194.03,155.08,166.2,59.09,1865.69,55.5926,73.8,295.47,35.65,628.19,252.91,197.49,147.65,108.18,158.83,55.17,265.67,224.55,50.97,47.98,58.79,151.84,50.21,29.82,225.25,49.65,50.31,70.64,199.64,92.16,106.15,135.66,103.7,243.38,60.74,39.2,197.85,136.78,49.07,8.53,35.82,60.22,151.16,114.14,72.27,71.37,177.27,127.71,42.97,68.07,119.13,1153.5,16.15,223.86,11.32,43.83,34.1
2021-01-28,133.73,230.07,92.22,161.88,263.76,278.48,12.53,116.21,318.0,191.88,150.05,250.71,117.33,316.47,122.98,27.32,38.33,43.21,200.13,17.52,65.18,40.95,88.14,338.79,491.32,169.78,465.67,39.92,224.89,538.6,50.68,111.43,45.98,187.72,198.91,149.2,87.52,127.76,29.4,134.8,142.03,65.49,214.9,197.23,159.36,169.62,60.18,2012.1,54.1759,74.49,307.69,36.45,648.1,255.12,203.27,150.91,112.8,163.55,54.49,277.24,224.51,51.6,49.63,57.54,152.83,50.63,30.41,230.04,50.08,51.11,71.65,199.41,92.27,109.32,137.56,104.78,248.68,60.4,39.81,201.41,138.38,48.33,8.47,36.34,60.43,157.68,117.29,73.69,73.95,179.04,128.16,44.37,68.17,116.13,1170.8,17.07,233.28,11.22,44.72,34.9
2021-01-29,128.73,223.36,90.93,160.31,257.12,264.51,12.47,114.93,313.7,187.07,144.7,244.19,115.4,308.67,120.66,26.72,37.31,42.34,198.08,17.48,64.47,40.02,86.67,334.39,504.4,166.12,458.77,39.25,223.96,532.39,50.18,114.39,44.17,188.65,206.98,146.96,85.64,126.68,29.44,132.86,142.69,64.18,209.42,194.19,154.28,168.24,58.21,1923.3,52.173,71.29,305.79,35.68,631.31,249.21,201.66,148.71,110.23,161.41,55.27,273.3,217.62,50.08,49.28,56.8,151.33,48.56,29.29,229.08,49.97,49.54,70.61,196.51,92.09,108.78,136.2,104.04,240.48,60.58,38.86,195.12,136.64,46.11,8.32,35.44,57.35,156.41,113.01,72.11,73.06,176.24,124.78,43.42,68.46,113.5,1168.1,16.47,230.8,10.95,43.83,33.96
2021-02-01,130.85,230.76,94.2,167.14,260.78,279.94,12.71,115.77,314.1,192.01,144.33,243.52,116.08,313.82,121.03,27.0,37.38,42.63,193.48,18.11,64.71,39.67,86.52,332.58,510.11,168.88,470.0,39.97,226.83,539.04,51.25,113.42,44.68,188.73,210.38,152.97,87.66,128.69,29.35,133.94,147.53,63.7,208.55,195.84,151.07,169.97,58.74,1968.93,52.4662,72.3,310.46,35.6,642.04,248.7,201.43,149.99,110.96,163.54,54.85,276.53,221.23,49.91,50.09,57.82,152.46,50.28,29.07,231.77,50.14,49.91,71.08,199.97,94.51,112.33,138.41,104.76,242.45,60.4,39.19,198.86,140.86,47.77,8.56,35.95,56.99,160.7,114.41,73.45,73.9,176.85,126.52,44.13,68.69,114.48,1180.82,16.69,230.01,10.91,44.13,33.94
2021-02-02,131.68,230.63,95.5,169.0,265.83,290.93,13.02,119.34,318.54,196.13,143.04,245.4,115.92,326.32,122.26,27.96,37.97,43.05,188.17,18.5,65.06,40.1,87.51,337.38,513.14,174.8,484.93,40.35,232.53,548.16,52.44,111.29,45.6,190.39,213.29,155.0,88.86,132.37,28.69,137.39,150.46,63.87,208.6,200.94,154.11,177.12,61.59,2043.19,54.9087,72.85,318.43,36.85,656.74,252.61,202.36,151.74,114.44,165.34,54.87,286.31,224.24,50.73,51.26,58.62,154.32,51.38,29.64,217.33,50.58,50.89,71.38,203.36,95.37,111.31,140.84,105.61,246.96,60.48,40.67,200.62,140.85,49.17,8.59,36.64,58.07,159.66,118.64,76.14,75.03,179.9,128.01,45.22,69.48,113.72,1217.59,16.84,234.51,10.74,44.98,34.98
2021-02-03,130.66,233.99,102.45,165.63,265.4,284.9,12.99,120.7,317.76,194.92,142.37,247.21,116.06,324.8,121.95,28.46,39.46,42.88,187.6,18.05,64.68,40.22,90.45,337.03,495.02,174.28,481.92,40.3,233.15,539.45,52.15,111.27,44.97,189.44,207.32,149.53,87.89,131.46,28.57,136.89,148.19,64.64,205.64,207.39,157.09,176.16,61.29,2005.38,54.7133,74.44,312.79,37.25,651.86,248.47,203.87,149.65,114.2,164.92,54.36,284.98,223.12,49.94,52.75,58.44,152.9,50.37,29.95,211.0,50.42,52.19,71.41,198.61,94.62,110.48,145.22,104.88,249.35,60.31,41.73,199.37,136.87,48.05,8.85,37.45,60.3,166.66,119.85,76.05,74.36,179.14,126.94,45.21,68.78,113.75,1188.38,17.58,227.89,11.08,45.12,35.33
2021-02-04,134.02,233.04,102.19,166.55,265.24,283.33,13.12,123.48,309.7,202.55,143.69,251.41,116.14,332.62,123.41,29.28,40.22,43.09,192.03,18.26,63.6,40.6,91.79,338.31,483.88,178.03,489.38,41.6,236.29,552.16,53.47,110.82,45.84,191.55,204.97,152.56,87.84,133.36,28.61,139.08,135.11,67.38,205.77,210.64,160.0,176.34,62.76,2060.41,55.9346,74.47,316.84,38.57,659.39,252.35,190.82,151.49,118.43,168.02,55.46,292.68,229.44,50.59,52.63,59.54,156.32,52.01,30.33,213.71,51.18,53.31,71.45,201.35,94.95,111.4,152.15,105.69,231.41,60.41,43.23,198.57,139.6,49.49,8.99,38.76,60.84,172.61,121.89,76.49,70.01,178.83,131.76,45.74,69.56,112.99,1216.94,17.86,224.06,10.92,46.5,37.49
2021-02-05,133.61,233.22,103.94,167.61,266.84,284.08,13.05,123.24,305.18,202.09,145.87,251.44,116.62,330.59,124.54,29.17,41.56,43.65,192.18,18.08,63.41,41.12,91.96,337.66,487.44,178.95,492.12,42.33,237.19,550.79,52.92,114.79,45.54,192.95,205.02,150.72,87.9,137.61,28.63,140.9,133.16,67.91,204.98,207.93,161.85,177.58,63.56,2073.75,55.6903,74.69,312.56,38.6,653.88,254.08,189.0,153.56,119.73,168.26,57.68,292.65,235.81,50.78,52.91,59.78,153.31,52.52,30.28,215.26,51.64,53.46,72.3,215.98,95.21,112.7,151.98,106.29,228.21,61.28,42.68,203.01,137.97,48.56,9.1,38.96,60.93,170.19,125.81,78.26,69.83,183.48,132.59,45.55,69.55,113.56,1195.2,17.73,225.56,11.01,46.04,37.8
2021-02-08,133.76,233.48,103.73,166.15,265.33,287.81,13.86,125.17,305.02,200.27,146.29,252.5,116.26,328.91,124.05,29.82,43.35,43.89,195.99,18.34,62.77,41.31,90.36,342.09,490.61,187.68,493.76,43.09,237.23,547.92,53.81,115.23,46.2,192.04,205.08,155.33,91.47,136.0,28.55,140.1,134.57,69.29,206.07,211.95,165.68,181.68,64.44,2076.85,56.7162,76.55,313.93,39.47,653.99,256.66,191.44,154.27,121.36,172.79,57.26,300.03,238.07,50.6,55.31,59.32,153.9,52.62,30.64,214.37,51.51,54.37,72.15,218.32,95.55,111.11,155.37,106.9,228.65,61.36,42.91,207.08,142.09,50.76,9.14,39.57,64.1,172.26,125.43,78.63,71.09,185.35,133.84,45.44,68.52,113.58,1209.27,18.73,229.62,11.46,45.93,38.35
2021-02-09,132.88,234.73,103.28,165.25,268.19,283.15,13.69,124.67,309.99,199.91,147.49,249.56,115.81,325.41,123.34,29.69,42.85,43.7,192.12,18.41,62.77,41.54,89.14,341.83,484.22,185.91,496.05,42.7,235.02,559.07,53.46,115.83,46.97,196.04,206.25,154.06,90.91,134.46,28.67,143.07,133.41,69.0,205.27,215.12,164.39,181.52,64.45,2062.73,56.3742,76.11,320.64,39.65,656.11,259.78,196.03,154.09,120.11,173.09,56.7,298.41,239.62,50.13,54.51,59.85,153.41,53.01,30.92,213.82,51.43,53.92,71.25,221.04,95.85,110.75,153.83,106.12,229.37,60.76,43.23,205.66,141.76,50.31,9.43,39.25,63.04,168.87,123.45,78.07,71.38,184.49,134.72,45.26,68.18,113.79,1206.5,18.49,228.94,11.34,45.86,38.22
2021-02-10,132.27,233.82,103.83,164.33,270.59,268.27,14.18,124.74,313.54,199.83,147.97,251.29,115.41,326.16,121.66,29.72,43.26,43.61,194.67,18.23,62.65,41.06,88.0,338.56,479.84,187.32,492.67,41.59,235.04,563.59,53.54,115.96,47.0,194.6,206.68,154.65,92.35,135.1,28.48,141.99,132.85,69.25,206.84,211.92,163.89,181.93,64.53,2118.6,55.6903,77.42,321.23,39.43,651.04,262.7,196.2,154.85,121.58,171.45,56.69,296.81,238.08,49.91,53.36,59.47,153.0,52.48,31.05,212.53,51.68,54.34,71.62,219.2,95.94,112.53,153.6,106.26,228.6,60.74,43.51,205.75,142.11,50.73,9.3,38.85,64.89,168.26,123.16,77.3,71.27,185.94,133.59,45.23,68.33,114.1,1207.01,18.93,227.29,11.51,46.14,38.48
2021-02-11,132.02,235.42,103.94,163.11,269.12,270.55,14.64,124.39,313.23,204.24,147.3,249.82,115.51,334.61,119.25,29.63,42.18,44.23,193.76,18.56,62.52,41.03,87.75,334.84,488.92,188.58,496.62,41.89,239.52,557.59,55.17,117.4,47.43,194.49,209.44,158.96,92.66,136.12,28.23,139.17,132.91,68.78,205.39,210.66,162.49,182.51,64.0,2135.91,55.9834,77.0,327.39,39.35,649.47,266.28,193.68,158.53,121.66,169.64,56.38,297.59,235.21,50.3,52.02,58.93,152.87,52.86,30.88,210.5,51.98,53.99,70.98,221.87,96.16,114.16,155.06,105.82,232.3,60.72,43.11,206.46,147.28,54.51,9.05,38.87,65.33,169.0,123.06,77.86,72.14,182.35,133.97,44.97,67.42,113.49,1202.07,18.16,229.25,11.43,45.97,37.73
2021-02-12,132.25,235.9,104.25,163.89,269.23,272.04,14.36,126.16,308.68,203.56,147.76,250.23,114.87,332.79,118.28,30.07,42.75,44.57,198.26,18.87,62.74,41.15,88.33,335.36,502.55,185.38,498.84,41.63,238.66,556.52,56.22,118.68,47.43,194.15,214.0,159.34,93.77,134.77,28.47,140.05,135.12,69.39,207.29,210.98,163.82,182.18,64.77,2127.32,57.3024,77.44,327.45,39.67,650.87,269.27,192.26,160.72,122.9,170.55,56.35,296.21,243.2,49.85,52.12,59.29,153.09,55.0,30.95,213.98,51.51,54.35,71.0,220.64,96.08,114.58,153.48,105.84,234.88,59.73,44.12,209.78,149.12,55.84,9.05,38.39,65.32,167.03,125.81,78.01,72.13,182.39,133.62,45.87,67.13,113.53,1220.66,18.85,232.41,11.55,45.29,37.55
2021-02-16,130.12,234.66,105.03,163.45,272.68,265.41,14.72,129.2,305.28,201.56,146.42,248.31,115.14,332.99,118.73,30.88,44.04,44.2,196.8,18.97,62.11,41.49,88.13,336.55,494.88,184.08,501.64,40.95,246.82,557.28,56.82,118.49,47.08,195.18,210.84,160.33,91.46,134.38,28.44,138.64,134.37,69.29,203.47,217.18,160.95,186.22,66.02,2160.54,58.4749,79.03,326.37,40.51,657.47,263.98,188.86,160.35,123.91,170.4,54.59,300.08,242.12,49.57,51.98,58.41,152.29,57.61,30.95,210.27,50.83,54.77,70.78,219.73,95.1,115.52,153.86,105.24,235.04,59.12,45.46,201.22,148.85,56.38,9.12,37.93,67.15,167.5,126.7,77.77,71.34,180.62,134.96,46.09,66.77,111.9,1190.83,19.25,232.92,11.7,44.55,38.23
2021-02-17,127.83,235.69,105.43,165.43,272.29,266.05,14.31,129.6,307.39,201.18,146.95,253.3,115.62,329.21,118.8,31.01,44.72,44.08,197.47,18.72,63.19,41.93,89.89,340.39,493.28,184.16,491.23,40.72,245.9,551.34,56.25,117.77,47.22,193.74,208.78,158.35,89.94,136.55,28.61,138.0,132.17,69.79,205.89,215.52,163.79,186.14,65.5,2209.61,57.9375,81.4,326.95,41.06,649.44,260.02,193.27,162.83,121.9,173.1,54.85,295.34,239.58,49.61,51.43,58.36,153.18,57.94,31.09,214.85,50.8,55.32,71.01,221.76,94.43,115.55,155.56,104.87,234.39,60.16,45.46,199.2,148.16,55.82,9.08,37.5,68.21,169.85,127.62,77.59,71.86,179.9,135.9,46.08,67.03,112.36,1166.46,19.2,231.41,11.77,45.73,39.24
2021-02-18,126.72,235.29,104.79,166.41,268.13,262.46,14.24,130.04,308.84,202.97,147.02,255.22,116.59,330.31,119.6,30.81,44.02,44.64,192.36,18.75,63.08,39.21,89.7,339.32,483.72,180.77,488.37,40.8,245.25,548.22,56.04,116.07,46.83,195.54,206.6,156.56,88.64,137.59,28.34,138.96,131.4,69.56,203.2,208.48,163.82,183.95,64.96,2235.35,56.8139,80.62,326.49,40.86,633.36,255.84,191.07,161.92,121.83,171.14,54.96,284.14,236.38,50.7,50.72,58.34,158.19,58.54,31.11,209.83,51.3,54.23,71.26,219.89,94.39,115.7,154.06,106.01,236.77,60.43,45.6,200.17,146.62,55.04,9.04,37.52,67.71,168.09,128.24,77.14,70.35,180.81,135.2,46.33,68.73,113.58,1150.51,18.29,227.76,11.5,45.11,38.19
2021-02-19,126.88,232.57,103.94,162.5,260.33,260.43,14.33,132.21,305.24,198.49,144.57,252.15,114.42,325.15,117.08,31.12,44.32,44.06,192.17,19.01,62.16,39.41,88.81,337.28,473.88,181.41,479.12,40.22,244.81,540.22,57.31,113.88,46.42,192.64,201.24,158.19,89.58,134.68,28.24,138.48,132.34,68.85,202.46,217.47,164.17,193.14,65.98,2268.25,58.7191,81.29,327.25,41.66,639.28,250.05,189.78,154.25,124.88,168.82,54.23,312.29,235.47,49.06,51.12,57.46,155.16,58.52,31.23,207.02,50.84,56.19,69.89,220.93,93.96,118.11,153.99,104.33,237.88,59.13,47.03,198.52,151.92,57.01,9.15,38.03,70.41,170.75,132.42,78.12,69.24,182.77,133.57,44.83,67.53,112.24,1165.45,18.87,231.53,11.64,45.51,38.62
2021-02-22,123.1,226.33,102.22,159.04,259.11,238.17,13.78,133.45,308.12,201.97,144.48,248.73,113.93,332.46,116.62,31.67,45.95,44.52,191.94,18.48,62.68,39.22,90.55,332.94,458.47,189.42,467.33,40.0,239.24,533.78,55.22,113.42,46.78,192.48,196.24,153.53,85.37,129.6,28.09,139.39,127.34,69.7,202.27,212.88,159.42,200.64,67.19,2324.6,61.064,83.49,321.51,42.42,633.01,247.13,194.32,154.41,128.9,168.97,54.01,319.4,235.5,49.07,50.54,60.58,156.56,59.5,31.67,214.96,50.82,55.97,69.95,221.3,93.44,120.93,157.6,103.33,239.33,59.15,48.25,197.06,147.69,54.09,9.25,39.2,71.82,168.29,138.52,78.78,68.87,182.42,135.37,44.59,65.56,112.61,1127.89,19.74,227.54,11.8,46.58,40.0
2021-02-23,122.96,225.14,102.52,159.73,264.61,232.95,13.58,134.52,309.88,205.64,143.21,240.97,114.78,341.98,117.32,32.01,46.59,44.44,193.66,18.31,62.36,38.59,89.88,325.28,454.04,194.68,467.8,40.07,233.96,546.15,55.59,111.8,47.53,191.81,194.81,153.31,84.74,129.09,27.8,138.71,125.2,69.65,203.14,212.12,155.89,202.59,67.28,2333.85,61.5036,84.54,314.41,42.98,633.02,248.24,197.59,153.79,129.84,166.62,53.65,319.31,235.46,49.5,49.7,60.63,157.7,59.24,31.58,216.44,50.5,57.01,70.15,223.78,93.29,120.94,157.78,102.73,237.39,59.87,47.97,201.46,146.26,53.6,9.19,38.75,73.16,168.53,145.31,79.36,68.53,182.89,136.7,44.16,66.69,113.41,1110.46,19.57,228.9,11.9,47.35,40.24
2021-02-24,122.46,226.37,103.69,157.98,263.07,247.34,13.92,136.89,312.42,212.74,145.12,234.41,114.9,358.47,116.71,32.78,47.98,44.59,195.61,18.65,62.38,37.95,91.92,323.9,451.91,195.1,476.62,40.27,238.76,553.41,57.47,113.27,47.58,193.58,194.07,159.11,86.94,128.64,27.67,138.07,128.83,70.55,200.98,229.34,150.09,204.7,69.34,2417.07,64.0927,87.67,320.8,43.98,641.07,252.9,199.7,153.34,132.64,167.27,53.67,327.11,240.48,49.08,51.44,60.81,161.87,60.91,32.09,217.04,50.04,58.6,69.38,226.12,92.12,122.62,159.56,104.55,237.32,59.15,49.15,206.26,150.02,56.87,9.7,39.53,74.64,168.88,153.03,81.34,70.45,184.63,138.2,44.12,65.84,112.39,1127.6,20.81,230.42,12.23,48.52,41.2
2021-02-25,118.2,221.01,100.32,152.86,253.5,227.41,12.78,135.03,309.28,207.23,145.28,230.15,113.93,346.03,114.86,32.38,47.19,44.11,194.94,17.73,62.42,37.59,90.77,317.44,446.78,188.65,459.16,40.07,229.44,546.7,54.94,112.53,46.55,191.47,190.81,151.26,82.42,128.53,27.73,135.86,123.75,69.71,198.82,216.45,146.58,204.1,68.09,2248.62,62.3341,86.85,319.6,43.0,625.49,247.26,194.49,150.86,129.97,165.48,52.9,329.36,235.08,48.82,49.2,61.38,160.88,59.64,31.82,212.98,49.51,57.58,69.43,223.47,90.47,120.29,154.21,104.93,234.73,58.7,47.89,202.23,143.14,52.17,9.3,39.67,72.4,168.5,145.83,79.84,69.0,183.94,135.49,42.68,65.16,112.18,1109.91,20.58,227.96,11.9,47.37,39.86
2021-02-26,118.47,224.28,100.61,154.65,256.41,225.17,13.17,131.45,312.43,205.91,141.44,232.94,111.19,345.33,114.14,31.28,46.01,43.07,195.96,18.23,60.75,37.01,91.12,314.68,445.4,186.73,459.67,39.5,214.96,538.85,55.28,110.86,46.97,188.26,191.17,152.8,84.51,128.07,27.46,136.14,124.35,67.7,196.55,212.01,147.72,198.64,66.73,2303.33,61.2594,84.86,318.45,41.64,625.23,245.6,195.02,149.66,128.25,164.01,51.73,330.39,235.34,48.02,49.91,60.64,159.49,58.34,31.09,212.55,48.62,56.28,68.08,220.32,88.4,120.32,152.01,103.64,230.44,56.78,46.53,199.75,145.13,54.04,9.25,38.78,71.04,165.61,143.87,78.53,69.09,183.48,133.2,43.87,63.92,110.26,1116.05,20.4,226.91,11.44,46.59,39.86
2021-03-01,124.85,228.68,102.99,157.31,263.67,239.48,13.29,134.42,314.71,210.02,142.21,235.9,111.87,354.16,115.41,32.25,47.73,43.87,197.48,18.99,60.55,37.42,91.69,315.41,454.78,192.6,469.57,40.43,215.99,550.64,57.19,113.11,48.52,190.18,196.39,157.59,86.39,130.8,27.62,139.28,127.36,68.45,198.4,224.39,149.74,202.21,68.72,2295.4,64.0439,86.6,326.35,42.6,647.46,253.07,199.71,152.03,131.52,166.38,52.62,340.22,242.36,48.47,51.09,62.2,162.68,60.59,31.76,210.38,49.52,59.4,68.44,224.97,88.72,124.06,156.48,105.12,235.46,58.12,48.04,201.52,147.71,57.05,9.47,38.9,72.45,168.91,144.26,80.86,70.36,187.34,137.67,43.77,65.51,110.31,1134.67,21.5,234.33,11.7,47.75,41.09
2021-03-02,122.24,225.72,102.73,154.73,257.79,228.81,12.87,133.99,314.7,209.19,141.94,234.7,111.52,354.08,115.8,32.02,47.45,44.05,195.25,18.64,60.94,37.06,91.21,312.27,457.31,191.57,466.59,40.07,211.95,547.82,55.7,113.41,48.34,190.57,195.02,155.12,84.13,130.2,27.48,139.19,125.13,68.54,197.22,223.14,150.77,198.58,70.13,2257.53,63.4088,86.93,321.91,42.18,644.86,250.0,203.94,151.41,132.03,155.12,53.09,332.58,240.05,48.49,52.61,62.66,160.33,60.3,31.89,212.06,49.57,58.86,68.28,224.99,88.42,123.81,156.71,106.85,239.79,58.01,47.59,201.83,143.71,54.62,9.92,38.76,70.38,171.53,144.73,80.12,70.47,187.4,136.51,43.44,65.29,110.95,1122.57,20.86,231.98,11.74,47.42,41.68
2021-03-03,119.25,219.63,100.09,150.25,254.21,217.73,12.29,136.58,313.04,208.3,139.44,232.06,110.85,351.57,114.1,32.82,47.83,43.94,193.2,17.96,61.32,36.35,90.25,307.95,446.27,189.91,448.45,39.73,204.53,520.7,54.48,110.31,47.87,187.97,191.18,151.31,80.86,127.58,28.2,138.38,120.79,68.61,195.69,228.56,146.37,197.74,71.24,2250.4,65.656,87.9,315.72,42.6,631.52,242.38,204.98,143.96,135.2,155.22,52.87,324.65,239.29,47.82,51.21,62.89,159.92,61.4,32.12,208.44,49.36,60.12,67.54,220.61,85.76,125.26,156.61,106.52,236.49,57.83,47.78,198.75,139.66,52.51,9.62,38.82,71.72,169.02,142.16,80.94,68.79,188.36,137.97,42.3,65.18,112.15,1093.03,20.86,233.96,11.8,48.18,42.64
2021-03-04,117.36,218.82,101.21,148.88,256.43,207.15,11.88,134.48,313.92,205.05,136.63,226.26,109.94,341.08,114.73,33.05,49.68,43.91,191.8,17.21,60.37,36.33,89.35,303.31,436.87,185.74,439.06,39.23,203.87,511.29,53.05,107.37,48.05,187.07,186.59,144.8,77.75,125.47,28.04,137.54,117.25,68.17,193.92,224.71,142.19,195.78,70.41,2195.35,66.291,88.68,316.69,42.49,618.71,236.39,208.65,138.83,135.28,151.83,53.27,319.82,231.45,48.74,50.4,61.67,156.73,61.22,31.56,207.79,49.21,59.63,67.39,218.71,85.34,124.26,155.2,107.97,231.17,57.03,46.87,195.18,134.61,50.38,9.43,37.93,72.21,169.76,140.66,80.9,68.07,185.1,136.42,42.34,65.97,111.54,1059.42,20.67,229.51,12.21,47.84,41.96
2021-03-05,118.62,223.52,104.35,150.02,263.04,199.32,11.96,134.79,326.42,208.84,139.33,228.59,113.39,352.19,118.47,33.44,51.56,44.66,197.91,17.46,61.18,36.78,90.24,301.68,442.23,187.67,440.83,40.72,209.26,516.39,55.25,108.52,49.09,189.38,190.02,148.96,78.52,126.71,28.2,141.8,119.04,69.42,199.0,223.22,146.64,202.58,70.2,2282.15,66.4866,92.5,323.44,43.7,635.98,237.79,214.27,140.45,139.69,154.33,54.44,331.06,238.54,50.21,52.26,65.77,163.38,61.46,32.17,211.98,50.01,59.99,68.86,225.21,86.89,126.97,160.51,110.92,237.83,58.59,47.97,198.36,138.67,52.18,9.7,39.54,74.72,176.85,142.75,83.23,69.31,190.58,139.48,43.21,67.38,114.06,1060.59,22.32,236.06,12.35,49.28,42.6
2021-03-08,113.68,219.46,99.9,147.6,254.11,187.67,11.13,136.58,329.31,213.55,140.49,233.56,114.59,362.39,117.67,33.62,51.51,45.4,198.01,16.34,62.05,36.43,89.74,296.07,435.28,199.45,421.2,41.83,206.24,493.33,54.44,107.02,49.43,190.97,184.82,143.79,73.96,127.86,28.17,138.76,113.03,69.58,199.07,224.03,150.65,203.88,70.4,2343.12,69.2732,93.13,331.37,45.01,632.97,228.3,219.13,139.94,142.48,158.14,54.55,334.72,233.02,49.82,53.46,67.83,165.36,60.93,33.44,213.58,51.09,61.69,69.21,222.54,85.62,128.87,161.96,113.77,240.59,60.39,48.77,201.87,134.18,47.88,10.0,39.52,75.68,182.15,146.17,84.23,68.35,193.66,142.58,42.57,68.74,115.41,1038.47,22.81,240.52,12.62,50.35,42.84
2021-03-09,118.3,225.63,101.53,153.14,264.49,224.53,12.19,135.61,331.01,213.64,140.76,238.91,113.57,367.45,117.78,32.89,50.72,44.72,197.13,17.21,62.02,36.72,90.32,303.06,443.45,192.14,439.18,42.16,210.03,506.44,57.0,108.01,49.51,190.46,188.27,151.1,78.53,129.18,28.25,140.83,118.45,70.16,200.1,230.61,153.49,199.48,70.19,2341.19,68.4421,92.92,330.79,44.05,653.83,234.27,220.77,144.75,137.58,160.2,54.2,333.77,239.12,50.24,53.14,68.28,167.78,60.26,34.0,214.04,50.92,60.64,67.84,223.99,87.73,125.92,158.62,111.78,241.16,61.17,47.58,204.63,139.18,51.78,9.94,39.55,73.05,177.45,142.83,82.28,69.95,191.34,141.59,44.22,68.83,114.7,1050.0,21.97,242.24,12.19,50.01,42.28
2021-03-10,117.22,224.32,101.33,152.88,263.66,222.69,12.14,138.56,328.77,216.36,142.05,241.57,114.61,372.51,118.96,33.84,52.27,45.23,196.5,16.98,62.54,37.65,91.34,307.87,436.51,192.68,437.01,42.51,210.45,504.54,56.62,107.25,50.98,194.81,185.3,150.27,77.52,130.74,28.64,142.52,117.31,69.91,200.95,245.34,155.77,203.4,72.13,2343.7,64.7756,94.51,332.94,44.79,659.72,239.94,222.27,145.66,139.14,159.67,53.84,341.84,241.44,50.76,55.26,67.79,166.87,61.47,34.37,214.29,51.24,63.0,68.62,222.3,87.2,128.69,162.2,113.73,244.86,61.4,48.03,207.01,137.02,49.42,10.21,39.34,75.65,178.45,142.97,83.85,71.48,194.18,143.02,44.7,69.34,116.53,1055.0,22.6,245.92,12.64,50.28,43.4
2021-03-11,119.15,228.86,104.53,155.68,272.6,233.2,12.65,137.84,332.06,219.25,142.04,243.94,114.23,375.12,118.64,33.72,51.88,44.74,196.27,17.6,62.43,37.64,91.23,312.45,455.73,194.35,451.06,42.96,214.41,523.06,57.58,108.77,50.69,193.22,190.78,155.18,81.23,134.16,28.46,144.25,120.86,69.8,202.01,252.0,157.89,202.21,72.27,2336.51,59.9846,94.35,333.71,44.43,653.94,244.0,223.1,146.89,140.09,160.33,53.15,344.91,248.92,50.83,54.77,63.36,167.26,62.77,34.08,215.15,50.81,62.62,68.14,220.6,88.84,128.66,160.45,112.69,245.82,60.75,48.12,204.55,140.67,51.01,10.13,38.65,75.05,178.31,144.61,83.48,72.91,193.34,142.76,44.68,68.32,114.89,1080.62,22.32,246.47,12.6,50.01,43.54
2021-03-12,118.24,227.53,102.01,154.47,267.14,231.24,12.52,139.47,336.0,217.52,142.46,247.79,115.33,373.49,118.48,34.36,52.44,44.65,199.02,17.5,62.98,38.21,91.53,314.81,445.81,194.75,444.3,42.98,210.7,518.02,57.21,108.02,50.87,193.92,186.83,153.95,81.05,133.46,28.65,144.64,119.25,70.68,201.3,269.19,158.63,210.71,73.22,2375.07,61.5001,94.67,334.16,45.5,648.57,244.66,227.16,147.09,140.84,160.94,52.45,349.67,250.51,51.37,57.62,63.13,168.37,63.94,34.69,214.33,51.29,64.22,68.36,220.6,90.38,130.1,163.67,114.37,246.34,61.68,48.95,204.86,139.28,50.0,10.57,38.85,75.84,182.36,145.94,84.29,73.12,196.02,144.76,44.47,69.21,115.69,1067.38,22.49,247.39,12.72,50.96,43.93
